Limit,Mechanism 2 Revenue,HDR Revenue,Optimal Revenue,Efficiency M2,Efficiency HDR
0.0,8.438461578697968,0.0,13.932841644123862,0.6056525864741215,0.0
0.012,8.602090315732356,4.1014012244057065,9.8476111258029,0.8735205123192765,0.416486919721996
0.024,5.226982603642195,5.200434642608053,9.8476111258029,0.5307868615918794,0.5280909833027195
0.036000000000000004,7.962541277355761,5.492483811745258,8.827967400413538,0.9019676802366492,0.6221685652676932
0.048,5.8227039463689385,5.7641331374331255,8.827967400413538,0.6595746996184172,0.6529400116682703
0.06,8.60491200186291,5.22144735281789,8.827967400413538,0.9747330967103278,0.5914665421819859
0.072,7.047983672853298,5.113534296564301,12.451335574802057,0.5660423840087003,0.41068159040807095
0.084,7.430690651402305,5.721657415438343,9.228736334338432,0.8051688099219034,0.6199827590857816
0.096,12.983165623475578,9.439663216057188,17.83039427553244,0.7281479827561402,0.5294141604603023
0.108,9.687286144652404,6.786074992044204,10.240678118454282,0.9459613936303072,0.6626587530190323
0.12000000000000001,8.68992419485686,6.535717457373931,8.949002070885713,0.9710495232902309,0.7303291926411487
0.132,7.889202724877375,4.739878666216645,12.467986606697789,0.6327567532547159,0.38016392026523255
0.14400000000000002,7.450808412140773,7.04328311929082,12.729229033577418,0.585330689901712,0.5533157664703734
0.15600000000000003,7.874669003117878,3.4214368563578073,10.542654587828377,0.7469341746441432,0.32453276618849847
0.16800000000000007,5.855639291976072,3.4209794735969,15.715010076977872,0.3726144153451386,0.21768865923977712
0.18000000000000008,5.398176369753957,3.4612802922654002,13.897480512370016,0.3884284180106668,0.24905811446791
0.1920000000000001,8.157085348054242,7.9160769394515285,10.236812455878301,0.7968384087539072,0.7732951027061034
0.2040000000000001,3.9716853252451294,2.3821821664582163,10.236812455878301,0.38798066706443,0.23270741519644547
0.2160000000000001,10.211027892223605,10.211027892223605,16.45202023489853,0.6206549558311178,0.6206549558311178
0.22800000000000012,4.549451442706587,4.549451442706587,16.45202023489853,0.27652843710076114,0.27652843710076114
0.2400000000000001,6.984660265696883,6.984660265696883,19.224914066465175,0.36331295118143175,0.36331295118143175
0.2520000000000001,3.06840423916665,3.06840423916665,8.86950398568817,0.345949925059826,0.345949925059826
0.2640000000000001,5.936942612785167,5.936942612785167,9.844459614871223,0.6030745053610369,0.6030745053610369
0.27600000000000013,3.0925971529990357,3.0925971529990357,9.844459614871223,0.31414595356024433,0.31414595356024433
0.2880000000000001,1.4300314617005294,1.4300314617005294,9.844459614871223,0.14526256571161075,0.14526256571161075
0.3000000000000001,3.9677403233946547,3.9677403233946547,9.844459614871223,0.40304297834701996,0.40304297834701996
0.3120000000000001,6.193143996269089,6.193143996269089,14.623206433917721,0.42351477593207143,0.42351477593207143
0.3240000000000001,5.491466658380462,5.491466658380462,12.610433608013766,0.43547009001266274,0.43547009001266274
0.33600000000000013,5.012218658541461,5.012218658541461,11.923589735449331,0.420361549646406,0.420361549646406
0.3480000000000001,4.007347932597293,4.007347932597293,11.923589735449331,0.3360856941163683,0.3360856941163683
0.3600000000000001,3.5224666466251993,3.5224666466251993,11.923589735449331,0.2954199804571235,0.2954199804571235
0.3720000000000001,3.7299703417528303,3.7299703417528303,11.923589735449331,0.31282276768240963,0.31282276768240963
0.3840000000000001,2.6072747529006834,2.6072747529006834,11.923589735449331,0.21866525188711805,0.21866525188711805
0.39600000000000013,3.961719358926805,3.961719358926805,11.923589735449331,0.33225894607464124,0.33225894607464124
0.4080000000000001,6.318324077712017,6.318324077712017,14.16425714960691,0.44607521672164535,0.44607521672164535
0.4200000000000001,4.291844484200697,4.291844484200697,14.16425714960691,0.3030052645097456,0.3030052645097456
0.4320000000000001,2.580710379384536,2.580710379384536,14.16425714960691,0.18219878050266525,0.18219878050266525
0.4440000000000001,7.861798404755558,7.861798404755558,14.16425714960691,0.5550448796373159,0.5550448796373159
0.4560000000000001,9.20217690586692,9.20217690586692,16.1509002026533,0.5697624770385968,0.5697624770385968
0.46800000000000014,7.440266896781528,7.440266896781528,10.27428055342799,0.724164271949835,0.724164271949835
0.4800000000000002,2.925506315940868,2.925506315940868,8.55337230373526,0.3420295775811487,0.3420295775811487
0.4920000000000002,1.3531207560404956,1.3531207560404956,8.55337230373526,0.15819734111767675,0.15819734111767675
0.5040000000000002,5.308869379180205,5.308869379180205,9.985928040848496,0.5316350525923793,0.5316350525923793
0.5160000000000002,4.075530985147249,4.075530985147249,9.985928040848496,0.40812741374420664,0.40812741374420664
0.5280000000000002,2.7235626453867825,2.7235626453867825,9.985928040848496,0.2727400632415697,0.2727400632415697
0.5400000000000003,9.575291175933165,9.575291175933165,14.69112160668723,0.6517740055718144,0.6517740055718144
0.5520000000000003,2.622866767595429,2.622866767595429,14.69112160668723,0.17853414040229104,0.17853414040229104
0.5640000000000003,5.779702818368039,5.779702818368039,10.30407931398997,0.5609140460051456,0.5609140460051456
0.5760000000000003,6.205324435623506,6.205324435623506,14.751541002727143,0.42065601380061357,0.42065601380061357
0.5880000000000003,4.091944658589905,4.091944658589905,14.26425262073495,0.28686709127975835,0.28686709127975835
