Limit,Mechanism 2 Revenue,HDR Revenue,Optimal Revenue,Efficiency M2,Efficiency HDR
0.0,11.232130064996438,0.0,17.986575233828855,0.6244729704780726,0.0
0.012,4.181142231898132,2.5634570812139,17.986575233828855,0.2324590522399344,0.14252057703528753
0.024,3.1572483045387,3.1572483045387,17.986575233828855,0.1755336001153015,0.1755336001153015
0.036000000000000004,7.671816512584101,2.7295051952183162,9.91104373616591,0.774067466233576,0.275400378393873
0.048,10.403256141344098,10.238656378122066,15.595793932537655,0.6670552449170084,0.656501132447067
0.06,4.8841929862881415,4.8185736069486165,15.595793932537655,0.3131737318033039,0.3089662269065751
0.072,10.031816332478812,9.862464161123416,15.632180676372139,0.6417413245256169,0.6309077642654436
0.084,5.75351696436686,2.4915546818464573,11.739273287271306,0.49010844398735487,0.212240964229703
0.096,9.571038167232924,9.473050197353686,11.739273287271306,0.8153007373642658,0.806953715578387
0.108,4.837153871559597,4.688191573674431,11.739273287271306,0.4120488341305113,0.3993596076136806
0.12000000000000001,10.9774759935034,6.804048638126302,14.926833321273193,0.735418943672312,0.45582666408081435
0.132,6.596361209623469,6.3371708321252935,17.88627529308591,0.3687945702240951,0.35430354997247415
0.14400000000000002,6.463142274311108,6.311477833439239,11.140850891443156,0.5801300400919278,0.56651667767018
0.15600000000000003,7.543810138733625,7.379316457508856,11.576701405130585,0.6516372734110897,0.6374282448226984
0.16800000000000007,7.155348948002887,4.371065322804403,10.38227375364909,0.6891890078980025,0.4210123356907336
0.18000000000000008,7.676382781590309,5.842834154388706,10.756175665392869,0.7136721284953028,0.5432073941658981
0.1920000000000001,7.948239210228223,4.845790966128471,10.756175665392869,0.7389465789221948,0.45051244204939994
0.2040000000000001,8.968977903848314,8.968977903848314,10.713437492707035,0.8371708809570945,0.8371708809570945
0.2160000000000001,2.090687231547761,2.090687231547761,10.713437492707035,0.19514625748934045,0.19514625748934045
0.22800000000000012,2.6361686992501925,2.6361686992501925,10.713437492707035,0.2460618919972897,0.2460618919972897
0.2400000000000001,7.271460257470983,7.271460257470983,17.002694148826386,0.42766518022515254,0.42766518022515254
0.2520000000000001,2.2811896361052946,2.2811896361052946,17.002694148826386,0.13416636305621918,0.13416636305621918
0.2640000000000001,6.597814373543397,6.597814373543397,20.055853360679123,0.3289720090633922,0.3289720090633922
0.27600000000000013,7.628702167082332,7.628702167082332,14.044448371096689,0.5431827555991527,0.5431827555991527
0.2880000000000001,3.7695243103848712,3.7695243103848712,10.975986630601657,0.3434337556384434,0.3434337556384434
0.3000000000000001,3.0934032670480787,3.0934032670480787,10.863526179331355,0.28475130597406784,0.28475130597406784
0.3120000000000001,11.594165009998942,11.594165009998942,22.517566142281126,0.5148942357597269,0.5148942357597269
0.3240000000000001,4.7252347769265075,4.7252347769265075,22.517566142281126,0.20984660362799853,0.20984660362799853
0.33600000000000013,11.530377463438793,11.530377463438793,14.06434469789872,0.8198304088182286,0.8198304088182286
0.3480000000000001,4.051967834791897,4.051967834791897,10.676810963335047,0.3795110589394766,0.3795110589394766
0.3600000000000001,3.9372815143512323,3.9372815143512323,13.80382869091435,0.28523111975033,0.28523111975033
0.3720000000000001,2.2302521642121858,2.2302521642121858,13.80382869091435,0.1615676501172557,0.1615676501172557
0.3840000000000001,6.80345396067532,6.80345396067532,12.79418681642553,0.53176134273269,0.53176134273269
0.39600000000000013,4.261539449671413,4.261539449671413,7.5415408670503465,0.565075430180383,0.565075430180383
0.4080000000000001,6.309357753366685,6.309357753366685,10.224767061241362,0.6170661605860273,0.6170661605860273
0.4200000000000001,9.063133313730075,9.063133313730075,10.224767061241362,0.8863901993508833,0.8863901993508833
0.4320000000000001,7.999197314168175,7.999197314168175,17.856433237692727,0.44797285144733473,0.44797285144733473
0.4440000000000001,9.58581029823497,9.58581029823497,15.235858108133645,0.6291611690133552,0.6291611690133552
0.4560000000000001,4.5747607350098525,4.5747607350098525,15.235858108133645,0.30026275530668156,0.30026275530668156
0.46800000000000014,3.622689570228278,3.622689570228278,13.97794072558075,0.2591719081766076,0.2591719081766076
0.4800000000000002,4.162606700236665,4.162606700236665,9.54742855855981,0.43599244285568944,0.43599244285568944
0.4920000000000002,1.7197972683531138,1.7197972683531138,9.54742855855981,0.18013198609495937,0.18013198609495937
0.5040000000000002,4.811241928827291,4.811241928827291,13.345443315030355,0.3605157067662647,0.3605157067662647
0.5160000000000002,4.7659916205991655,4.7659916205991655,11.415166998339501,0.41751396377227307,0.41751396377227307
0.5280000000000002,6.050049620142071,6.050049620142071,12.690847202718379,0.4767254323924214,0.4767254323924214
0.5400000000000003,2.2367906002179176,2.2367906002179176,12.690847202718379,0.1762522678343174,0.1762522678343174
0.5520000000000003,5.269179838810775,5.269179838810775,12.690847202718379,0.4151952785060809,0.4151952785060809
0.5640000000000003,2.749673700271555,2.749673700271555,12.690847202718379,0.21666588970376816,0.21666588970376816
0.5760000000000003,2.5954206227689856,2.5954206227689856,16.12822217806998,0.1609241610211729,0.1609241610211729
0.5880000000000003,4.811074312987427,4.811074312987427,16.12822217806998,0.29830158959052455,0.29830158959052455
0.6000000000000003,5.054761117276802,5.054761117276802,23.945846582243547,0.21109135147575175,0.21109135147575175
0.6120000000000003,2.5957025315182585,2.5957025315182585,23.945846582243547,0.1083988625168524,0.1083988625168524
0.6240000000000003,3.886762643365943,3.886762643365943,23.945846582243547,0.16231468910554517,0.16231468910554517
0.6360000000000003,6.858557048669907,6.858557048669907,13.159564584469468,0.5211841930366127,0.5211841930366127
0.6480000000000004,2.3725129853319027,2.3725129853319027,13.159564584469468,0.18028810680650276,0.18028810680650276
0.6600000000000004,3.5664670652173593,3.5664670652173593,9.681867156609426,0.3683656269527179,0.3683656269527179
0.6720000000000004,2.0300840296259888,2.0300840296259888,9.681867156609426,0.20967897997238383,0.20967897997238383
0.6840000000000004,2.442263172216155,2.442263172216155,12.459579435693586,0.19601489639527322,0.19601489639527322
0.6960000000000004,2.2576239141351246,2.2576239141351246,12.459579435693586,0.1811958361666362,0.1811958361666362
0.7080000000000004,3.21132049213508,3.21132049213508,12.459579435693586,0.2577390760827326,0.2577390760827326
0.7200000000000004,4.031350147804627,4.031350147804627,12.459579435693586,0.3235542715234685,0.3235542715234685
0.7320000000000004,4.678350705333021,4.678350705333021,12.459579435693586,0.375482232725345,0.375482232725345
0.7440000000000004,3.5188768440527785,3.5188768440527785,10.353070195138804,0.33988727766040233,0.33988727766040233
0.7560000000000004,3.440860182830172,3.440860182830172,9.826000606192018,0.3501791136326469,0.3501791136326469
0.7680000000000005,4.667293285753715,4.667293285753715,9.826000606192018,0.4749941988414434,0.4749941988414434
0.7800000000000005,3.06885822231203,3.06885822231203,12.067487044369965,0.254307977379913,0.254307977379913
0.7920000000000005,5.867505928563972,5.867505928563972,12.910412128837322,0.4544785921634544,0.4544785921634544
0.8040000000000005,3.9982669409329574,3.9982669409329574,12.164739914102656,0.3286767303835031,0.3286767303835031
0.8160000000000005,4.846370003599455,4.846370003599455,9.055755554524357,0.5351701439399117,0.5351701439399117
0.8280000000000005,2.1175825802852666,2.1175825802852666,9.055755554524357,0.23383831062304886,0.23383831062304886
0.8400000000000005,5.348837689489957,5.348837689489957,11.25509948552186,0.47523682010723245,0.47523682010723245
0.8520000000000005,8.663876508943204,8.663876508943204,19.241470629757387,0.4502710149163087,0.4502710149163087
0.8640000000000005,4.284634797967008,4.284634797967008,11.515187268200298,0.3720855508619662,0.3720855508619662
0.8760000000000006,5.518901650923569,5.518901650923569,11.515187268200298,0.4792715500306505,0.4792715500306505
0.8880000000000006,6.02920783865233,6.02920783865233,10.23660884883568,0.5889848804116509,0.5889848804116509
0.9000000000000006,10.012936459322788,10.012936459322788,25.93266607874334,0.38611288283738243,0.38611288283738243
0.9120000000000006,1.7010406006958763,1.7010406006958763,25.93266607874334,0.06559451294096585,0.06559451294096585
0.9240000000000006,4.856969318604032,4.856969318604032,12.48912500454742,0.3888958847665917,0.3888958847665917
0.9360000000000006,1.742739582959902,1.742739582959902,12.48912500454742,0.1395405668792131,0.1395405668792131
0.9480000000000006,2.7615908810820065,2.7615908810820065,12.48912500454742,0.22111964449683086,0.22111964449683086
0.9600000000000006,6.044379391409388,6.044379391409388,18.517222021372405,0.32641934003021733,0.32641934003021733
0.9720000000000006,2.3358325547857968,2.3358325547857968,18.517222021372405,0.12614378939183213,0.12614378939183213
0.9840000000000007,2.6853648312970364,2.6853648312970364,18.517222021372405,0.14501985385267907,0.14501985385267907
0.9960000000000008,2.120878797812092,2.120878797812092,18.517222021372405,0.11453547380725866,0.11453547380725866
1.0080000000000007,2.073021457694763,2.073021457694763,18.517222021372405,0.11195099649948038,0.11195099649948038
1.020000000000001,4.379031106038397,4.379031106038397,11.374814565373288,0.3849760434221804,0.3849760434221804
1.0320000000000011,4.922656694624525,4.922656694624525,13.540617729777326,0.3635474239701085,0.3635474239701085
1.0440000000000011,5.222907461938355,5.222907461938355,14.00693377420424,0.37288014251606455,0.37288014251606455
1.0560000000000012,2.8011079885370287,2.8011079885370287,14.00693377420424,0.19998009797802194,0.19998009797802194
1.0680000000000012,3.111336307483699,3.111336307483699,10.503076014028933,0.29623096160857015,0.29623096160857015
1.0800000000000012,7.981692895107267,7.981692895107267,14.273994117051995,0.5591772582820516,0.5591772582820516
1.0920000000000012,4.527997945352272,4.527997945352272,14.273994117051995,0.3172201072958995,0.3172201072958995
1.1040000000000012,3.2805172588716154,3.2805172588716154,14.273994117051995,0.22982475906674535,0.22982475906674535
1.1160000000000012,4.3794399847377985,4.3794399847377985,14.273994117051995,0.3068125115384511,0.3068125115384511
1.1280000000000012,4.023435049881279,4.023435049881279,14.273994117051995,0.28187170436583014,0.28187170436583014
1.1400000000000012,6.041267438477764,6.041267438477764,12.658054419626007,0.47726666659853545,0.47726666659853545
1.1520000000000012,5.762434564285407,5.762434564285407,16.229266781071825,0.35506438103575494,0.35506438103575494
1.1640000000000013,2.6309031735946347,2.6309031735946347,16.229266781071825,0.16210856652273742,0.16210856652273742
1.1760000000000013,1.728842478990032,1.728842478990032,16.229266781071825,0.10652622218314749,0.10652622218314749
1.1880000000000013,2.1644281135535786,2.1644281135535786,16.229266781071825,0.13336573628070175,0.13336573628070175
1.2000000000000013,2.365706103700014,2.365706103700014,16.229266781071825,0.14576789793480593,0.14576789793480593
